Patients with the CYP2C9 Diplotype *13/*31  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*32  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*33  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*34  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*35  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*36  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*37  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*38  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*39  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*40  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*41  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*42  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*43  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*44  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*45  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*46  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*47  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*48  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*49  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*50  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*51  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*52  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*53  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*54  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*55  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*56  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*57  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*58  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*59  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*60  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*61  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *13/*62  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*63  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*64  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*65  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*66  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*67  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*68  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*69  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*70  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*71  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*72  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*73  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*74  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *13/*75  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*14  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*15  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*16  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*17  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*18  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*19  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*20  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*21  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*22  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*23  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*24  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*25  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*26  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*27  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*28  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*29  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*30  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*31  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*32  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*33  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*34  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*35  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*36  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*37  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*38  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*39  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*40  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*41  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*42  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*43  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*44  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*45  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*46  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*47  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*48  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*49  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*50  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*51  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*52  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*53  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*54  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*55  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*56  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*57  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*58  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*59  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*60  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*61  display a CYP2C9 Intermediate Metabolizer phenotype with an activity score of 1.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *14/*62  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*63  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*64  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*65  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*66  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*67  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*68  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*69  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*70  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*71  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*72  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*73  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*74  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *14/*75  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*15  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*16  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*17  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*18  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*19  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*20  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*21  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*22  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*23  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*24  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*25  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*26  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*27  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*28  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*29  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*30  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*31  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*32  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*33  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*34  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*35  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*36  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*37  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*38  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*39  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*40  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*41  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*42  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*43  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*44  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*45  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*46  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*47  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*48  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*49  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*50  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*51  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*52  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.0. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*53  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*54  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*55  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*56  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*57  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*58  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*59  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*60  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*61  display a CYP2C9 Poor Metabolizer phenotype with an activity score of 0.5. The corresponding EHR notation for this diplotype categorizes it as Abnormal/Priority/High Risk.
Patients with the CYP2C9 Diplotype *15/*62  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*63  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*64  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*65  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*66  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*67  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*68  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*69  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*70  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*71  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*72  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*73  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
Patients with the CYP2C9 Diplotype *15/*74  display a CYP2C9 Indeterminate phenotype with an activity score of n/a. The corresponding EHR notation for this diplotype categorizes it as none.
